GeneID	Length
Bra001645	1857
Bra001646	645
Bra001647	864
Bra001648	900
Bra001649	492
Bra001650	462
Bra001651	747
Bra001652	1035
Bra001653	480
Bra001654	636
Bra001655	552
Bra001656	549
Bra001657	564
Bra001658	276
Bra001659	711
Bra001660	864
Bra001661	1182
Bra001662	1092
Bra001663	816
Bra001664	1731
Bra001665	1332
Bra001666	831
Bra001667	1170
Bra001668	243
Bra001669	246
Bra001670	447
Bra001671	453
Bra001672	2400
Bra001673	1191
Bra001674	2142
Bra001675	1329
Bra001676	2043
Bra001677	714
Bra001678	1965
Bra001679	1122
Bra001680	528
Bra001681	402
Bra001682	1098
Bra001683	1227
Bra001684	252
Bra001685	324
Bra001686	1065
Bra001687	1500
Bra001688	2466
Bra001689	1128
Bra001690	564
Bra001691	621
Bra001692	1776
Bra001693	534
Bra001694	1062
Bra001695	633
Bra001696	1857
Bra001697	1017
Bra001698	1104
Bra001699	1056
Bra001700	1167
Bra001701	291
Bra001702	519
Bra001703	765
Bra001704	2523
Bra001705	900
Bra001706	321
Bra001707	1500
Bra001708	1254
Bra001709	2814
Bra001710	1278
Bra001711	531
Bra001712	558
Bra001713	1821
Bra001714	1029
Bra001715	1005
Bra001716	645
Bra001717	1275
Bra001718	1596
Bra001719	339
Bra001720	405
Bra001721	651
Bra001722	450
Bra001723	2103
Bra001724	621
Bra001725	1599
Bra001726	2235
Bra001727	849
Bra001728	1380
Bra001729	1734
Bra001730	3462
Bra001731	645
Bra001732	183
Bra001733	1377
Bra001734	1962
Bra001735	1239
Bra001736	534
Bra001737	984
Bra001738	3225
Bra001739	1041
Bra001740	1059
Bra001741	1362
Bra001742	1068
Bra001743	402
Bra001744	375
Bra001745	1068
Bra001746	1728
Bra001747	1764
Bra001748	591
Bra001749	1212
Bra001750	411
Bra001751	1227
Bra001752	804
Bra001753	936
Bra001754	843
Bra001755	1797
Bra001756	291
Bra001757	1107
Bra001758	537
Bra001759	660
Bra001760	507
Bra001761	1083
Bra001762	1635
Bra001763	1251
Bra001764	1197
Bra001765	408
Bra001766	1545
Bra001767	645
Bra001768	3411
Bra001769	1320
Bra001770	912
Bra001771	2478
Bra001772	1305
Bra001773	1641
Bra001774	1626
Bra001775	1542
Bra001776	3705
Bra001777	1068
Bra001778	1431
Bra001779	2046
Bra001780	828
Bra001781	2478
Bra001782	1269
Bra001783	1344
Bra001784	648
Bra001785	849
Bra001786	1200
Bra001787	2793
Bra001788	540
Bra001789	1629
Bra001790	2511
Bra001791	1092
Bra001792	954
Bra001793	1455
Bra001794	615
Bra001795	2007
Bra001796	636
Bra001797	2463
Bra001798	1305
Bra001799	441
Bra001800	1215
Bra001801	576
Bra001802	1746
Bra001803	1122
Bra001804	834
Bra001805	414
Bra001806	927
Bra001807	1035
Bra001808	312
Bra001809	321
Bra001810	1629
Bra001811	1242
Bra001812	1254
Bra001813	1383
Bra001814	1149
Bra001815	693
Bra001816	1716
Bra001817	1140
Bra001818	993
Bra001819	1725
Bra001820	1758
Bra001821	303
Bra001822	618
Bra001823	306
Bra001824	219
Bra001825	1569
Bra001826	975
Bra001827	2697
Bra001828	576
Bra001829	1110
Bra001830	309
Bra001831	309
Bra001832	1857
Bra001833	1341
Bra001834	1155
Bra001835	1026
Bra001836	519
Bra001837	2271
Bra001838	357
Bra001839	597
Bra001840	1374
Bra001841	849
Bra001842	642
Bra001843	1617
Bra001844	381
Bra001845	1467
Bra001846	1434
Bra001847	1401
Bra001848	849
Bra001849	798
Bra001850	789
Bra001851	786
Bra001852	786
Bra001853	396
Bra001854	4605
Bra001855	1032
Bra001856	465
Bra001857	408
Bra001858	615
Bra001859	600
Bra001860	1308
Bra001861	558
Bra001862	1062
Bra001863	672
Bra001864	621
Bra001865	1041
Bra001866	4080
Bra001867	1698
Bra001868	435
Bra001869	720
Bra001870	1674
Bra001871	828
Bra001872	327
Bra001873	795
Bra001874	507
Bra001875	618
Bra001876	1158
Bra001877	861
Bra001878	393
Bra001879	561
Bra001880	366
Bra001881	1674
Bra001882	486
Bra001883	1128
Bra001884	3672
Bra001885	1176
Bra001886	588
Bra001887	330
Bra001888	660
Bra001889	750
Bra001890	255
Bra001891	1389
Bra001892	465
Bra001893	504
Bra001894	306
Bra001895	894
Bra001896	1698
Bra001897	1002
Bra001898	216
Bra001899	516
Bra001900	714
Bra001901	1392
Bra001902	945
Bra001903	2217
Bra001904	516
Bra001905	312
Bra001906	528
Bra001907	861
Bra001908	999
Bra001909	1821
Bra001910	552
Bra001911	318
Bra001912	2223
Bra001913	360
Bra001914	2631
Bra001915	447
Bra001916	510
Bra001917	750
Bra001918	1443
Bra001919	2157
Bra001920	195
Bra001921	1458
Bra001922	420
Bra001923	1371
Bra001924	1005
Bra001925	816
Bra001926	2043
Bra001927	885
Bra001928	987
Bra001929	1218
Bra001930	1074
Bra001931	1455
Bra001932	813
Bra001933	393
Bra001934	1734
Bra001935	2088
Bra001936	555
Bra001937	1695
Bra001938	294
Bra001939	378
Bra001940	1428
Bra001941	825
Bra001942	1596
Bra001943	609
Bra001944	3201
Bra001945	1104
Bra001946	1272
Bra001947	531
Bra001948	423
Bra001949	1236
Bra001950	2271
Bra001951	1020
Bra001952	1506
Bra001953	594
Bra001954	1485
Bra001955	549
Bra001956	729
Bra001957	177
Bra001958	483
Bra001959	864
Bra001960	1749
Bra001961	786
Bra001962	348
Bra001963	621
Bra001964	753
Bra001965	219
Bra001966	1266
Bra001967	1536
Bra001968	783
Bra001969	741
Bra001970	2664
Bra001971	2727
Bra001972	495
Bra001973	2103
Bra001974	1524
Bra001975	1251
Bra001976	1335
Bra001977	1365
Bra001978	582
Bra001979	852
Bra001980	1674
Bra001981	243
Bra001982	771
Bra001983	1014
Bra001984	1545
Bra001985	624
Bra001986	954
Bra001987	384
Bra001988	1056
Bra001989	480
Bra001991	2439
Bra001992	3102
Bra001993	510
Bra001994	600
Bra001995	543
Bra001996	1911
Bra001997	1257
Bra001998	1794
Bra001999	897
Bra002000	912
Bra002001	1563
Bra002002	1074
Bra002003	1227
Bra002004	1704
Bra002005	4989
Bra002006	2286
Bra002007	720
Bra002008	3411
Bra002009	1866
Bra002010	1497
Bra002011	2646
Bra002012	282
Bra002013	1746
Bra002014	1179
Bra002015	2697
Bra002016	543
Bra002017	687
Bra002018	960
Bra002019	780
Bra002020	792
Bra002021	1095
Bra002022	1497
Bra002023	1107
Bra002024	2631
Bra002025	2691
Bra002026	282
Bra002027	525
Bra002028	1653
Bra002029	372
Bra002030	2214
Bra002031	1233
Bra002032	423
Bra002033	729
Bra002034	1077
Bra002035	450
Bra002036	1383
Bra002037	495
Bra002038	1143
Bra002039	1530
Bra002040	1149
Bra002041	1512
Bra002042	1413
Bra002043	1479
Bra002044	240
Bra002045	489
Bra002046	1182
Bra002047	1113
Bra002048	642
Bra002049	432
Bra002050	354
Bra002051	189
Bra002052	294
Bra002053	1656
Bra002054	486
Bra002055	468
Bra002056	180
Bra002057	849
Bra002058	2565
Bra002059	426
Bra002060	342
Bra002061	567
Bra002062	1680
Bra002063	1788
Bra002064	1797
Bra002065	267
Bra002066	207
Bra002067	246
Bra002068	1182
Bra002069	1896
Bra002070	1314
Bra002071	858
Bra002072	2307
Bra002073	474
Bra002074	687
Bra002075	1647
Bra002076	210
Bra002077	1092
Bra002078	1704
Bra002079	384
Bra002080	471
Bra002081	564
Bra002082	324
Bra002083	1257
Bra002084	720
Bra002085	2787
Bra002086	1512
Bra002087	1401
Bra002088	345
Bra002089	921
Bra002090	555
Bra002091	909
Bra002092	2367
Bra002093	594
Bra002094	3696
Bra002095	3585
Bra002096	1350
Bra002097	837
Bra002098	771
Bra002099	2685
Bra002100	1452
Bra002101	960
Bra002102	1338
Bra002103	1536
Bra002104	846
Bra002105	1002
Bra002106	2151
Bra002107	975
Bra002108	822
Bra002109	1386
Bra002110	1626
Bra002111	345
Bra002112	1728
Bra002113	333
Bra002114	1290
Bra002115	4152
Bra002116	2298
Bra002117	2586
Bra002118	3153
Bra002119	1290
Bra002120	294
Bra002121	282
Bra002122	279
Bra002123	291
Bra002124	291
Bra002125	294
Bra002126	279
Bra002127	294
Bra002128	279
Bra002129	1638
Bra002130	294
Bra002131	300
Bra002132	945
Bra002133	489
Bra002134	570
Bra002135	888
Bra002136	831
Bra002137	1032
Bra002138	249
Bra002139	1236
Bra002140	2076
Bra002141	1035
Bra002142	795
Bra002143	1479
Bra002144	2505
Bra002145	1179
Bra002146	402
Bra002147	1155
Bra002148	1011
Bra002149	1482
Bra002150	1419
Bra002151	732
Bra002152	498
Bra002153	4101
Bra002154	4029
Bra002155	288
Bra002156	1152
Bra002157	1359
Bra002158	1383
Bra002159	921
Bra002160	1305
Bra002161	879
Bra002162	1650
Bra002163	1461
Bra002164	240
Bra002165	1671
Bra002166	4791
Bra002167	1311
Bra002168	954
Bra002169	1443
Bra002170	2103
Bra002171	309
Bra002172	1662
Bra002173	3195
Bra002174	1071
Bra002175	1080
Bra002176	804
Bra002177	1233
Bra002178	1614
Bra002179	1200
Bra002180	408
Bra002181	4101
Bra002182	3258
Bra002183	1707
Bra002184	789
Bra002185	177
Bra002186	321
Bra002187	366
Bra002188	2322
Bra002189	1458
Bra002190	186
Bra002191	2592
Bra002192	900
Bra002193	177
Bra002194	1041
Bra002195	1038
Bra002196	1509
Bra002197	384
Bra002198	513
Bra002199	2478
Bra002200	1203
Bra002201	1512
Bra002202	1722
Bra002203	639
Bra002204	1005
Bra002205	1083
Bra002206	1698
Bra002207	843
Bra002208	1125
Bra002209	1992
Bra002210	1272
Bra002211	1251
Bra002212	1083
Bra002213	558
Bra002214	1152
Bra002215	2088
Bra002216	711
Bra002217	207
Bra002218	1410
Bra002219	1368
Bra002220	450
Bra002221	1551
Bra002222	840
Bra002223	1716
Bra002224	1008
Bra002225	1152
Bra002226	546
Bra002227	1620
Bra002228	2175
Bra002229	774
Bra002230	1260
Bra002231	1554
Bra002232	2415
Bra002233	3216
Bra002234	1443
Bra002235	3345
Bra002236	993
Bra002237	1437
Bra002238	1245
Bra002239	639
Bra002240	1242
Bra002241	672
Bra002242	2271
Bra002243	2217
Bra002244	999
Bra002245	1218
Bra002246	1554
Bra002247	1695
Bra002248	456
Bra002249	4122
Bra002250	2208
Bra002251	1824
Bra002252	642
Bra002253	1761
Bra002254	987
Bra002255	2346
Bra002256	1527
Bra002257	1149
Bra002258	837
Bra002259	780
Bra002260	1233
Bra002261	1353
Bra002262	765
Bra002263	3336
Bra002264	1128
Bra002265	651
Bra002266	549
Bra002267	1356
Bra002268	372
Bra002269	993
Bra002270	993
Bra002271	843
Bra002272	1356
Bra002273	597
Bra002274	1719
Bra002275	867
Bra002276	678
Bra002277	1140
Bra002278	1035
Bra002279	1260
Bra002280	855
Bra002281	2187
Bra002282	1911
Bra002283	534
Bra002284	612
Bra002285	441
Bra002286	2553
Bra002287	1374
Bra002288	1002
Bra002289	3129
Bra002290	684
Bra002291	2352
Bra002292	987
Bra002293	4926
Bra002294	930
Bra002295	1038
Bra002296	1725
Bra002297	534
Bra002298	1047
Bra002299	462
Bra002300	234
Bra002301	333
Bra002302	3741
Bra002303	450
Bra002304	1311
Bra002305	3096
Bra002306	399
Bra002307	849
Bra002308	978
Bra002309	408
Bra002310	786
Bra002311	1047
Bra002312	357
Bra002313	1494
Bra002314	1554
Bra002315	3555
Bra002316	636
Bra002317	906
Bra002318	435
Bra002319	459
Bra002320	1638
Bra002321	1947
Bra002322	747
Bra002323	471
Bra002324	1485
Bra002325	2490
Bra002326	753
Bra002327	4320
Bra002328	612
Bra002329	564
Bra002330	501
Bra002331	384
Bra002332	2361
Bra002333	2508
Bra002334	1029
Bra002335	564
Bra002336	522
Bra002337	1584
Bra002338	606
Bra002339	798
Bra002340	2550
Bra002341	816
Bra002342	1500
Bra002343	990
Bra002344	1185
Bra002345	2022
Bra002346	1833
Bra002347	4095
Bra002348	786
Bra002349	5106
Bra002350	1059
Bra002351	1044
Bra002352	1137
Bra002353	792
Bra002354	657
Bra002355	1722
Bra002356	1377
Bra002357	1734
Bra002358	1533
Bra002359	951
Bra002360	2793
Bra002361	2736
Bra002362	2505
Bra002363	1296
Bra002364	1200
Bra002365	306
Bra002366	858
Bra002367	2517
Bra002368	450
Bra002369	1326
Bra002370	654
Bra002371	1578
Bra002372	327
Bra002373	738
Bra002374	2658
Bra002375	750
Bra002376	648
Bra002377	687
Bra002378	1068
Bra002379	852
Bra002380	1314
Bra002381	879
Bra002382	2919
Bra002383	1188
Bra002384	2628
Bra002385	1269
Bra002386	1269
Bra002387	741
Bra002388	1377
Bra002389	1575
Bra002390	225
Bra002391	510
Bra002392	738
Bra002393	615
Bra002394	1218
Bra002395	651
Bra002396	624
Bra002397	243
Bra002398	1332
Bra002399	267
Bra002400	846
Bra002401	2004
Bra002402	279
Bra002403	975
Bra002404	1455
Bra002405	1338
Bra002406	1377
Bra002407	1413
Bra002408	708
Bra002409	561
Bra002410	861
Bra002411	639
Bra002412	3441
Bra002413	1023
Bra002414	2430
Bra002415	1455
Bra002416	1482
Bra002417	1833
Bra002418	3264
Bra002419	1080
Bra002420	1431
Bra002421	867
Bra002422	336
Bra002423	1299
Bra002424	2577
Bra002425	786
Bra002426	2910
Bra002427	3024
Bra002428	1341
Bra002429	1263
Bra002430	387
Bra002431	1236
Bra002432	1404
Bra002433	1611
Bra002434	1476
Bra002435	210
Bra002436	426
Bra002437	750
Bra002438	1131
Bra002439	2403
Bra002440	600
Bra002441	888
Bra002442	1404
Bra002443	690
Bra002444	1302
Bra002445	480
Bra002446	285
Bra002447	1002
Bra002448	1005
Bra002449	240
Bra002450	795
Bra002451	1611
Bra002452	291
Bra002453	1584
Bra002454	2178
Bra002455	1770
Bra002456	2103
Bra002457	2808
Bra002458	2553
Bra002459	483
Bra002460	501
Bra002461	1596
Bra002462	783
Bra002463	444
Bra002464	1791
Bra002465	1056
Bra002466	324
Bra002467	1419
Bra002468	2085
Bra002469	849
Bra002470	1443
Bra002471	1128
Bra002472	1242
Bra002473	759
Bra002474	1290
Bra002475	999
Bra002476	831
Bra002477	765
Bra002478	330
Bra002479	2277
Bra002480	840
Bra002481	2541
Bra002482	312
Bra002483	1350
Bra002484	543
Bra002485	1080
Bra002486	792
Bra002487	537
Bra002488	501
Bra002489	462
Bra002490	1995
Bra002491	903
Bra002492	915
Bra002493	912
Bra002494	1404
Bra002495	2640
Bra002496	492
Bra002497	2076
Bra002498	2301
Bra002499	2010
Bra002500	2010
Bra002501	2013
Bra002502	2334
Bra002503	2637
Bra002504	777
Bra002505	669
Bra002506	1242
Bra002507	978
Bra002508	4068
Bra002509	657
Bra002510	1359
Bra002511	969
Bra002512	1455
Bra002513	1110
Bra002514	2961
Bra002515	1722
Bra002516	723
Bra002517	1884
Bra002518	1071
Bra002519	717
Bra002520	453
Bra002521	2697
Bra002522	420
Bra002523	447
Bra002524	393
Bra002525	279
Bra002526	279
Bra002527	651
Bra002528	483
Bra002529	606
Bra002530	924
Bra002531	1281
Bra002532	198
Bra002533	714
Bra002534	954
Bra002535	684
Bra002536	1032
Bra002537	1887
Bra002538	450
Bra002539	483
Bra002540	450
Bra002541	2490
Bra002542	1662
Bra002543	1794
Bra002544	639
Bra002545	927
Bra002546	1275
Bra002547	168
Bra002548	1056
Bra002549	549
Bra002550	1101
Bra002551	1047
Bra002552	495
Bra002553	765
Bra002554	813
Bra002555	1605
Bra002556	1371
Bra002557	258
Bra002558	525
Bra002559	1194
Bra002560	237
Bra002561	1176
Bra002562	792
Bra002563	852
Bra002564	954
Bra002565	942
Bra002566	1710
Bra002567	1146
Bra002568	1374
Bra002569	909
Bra002570	1626
Bra002571	1818
Bra002572	477
Bra002573	1083
Bra002574	822
Bra002575	219
Bra002576	633
Bra002577	666
Bra002578	1119
Bra002579	480
Bra002580	1368
Bra002581	2382
Bra002582	492
Bra002583	828
Bra002584	741
Bra002585	297
Bra002586	2115
Bra002587	237
Bra002588	291
Bra002589	654
Bra002590	936
Bra002591	504
Bra002592	2184
Bra002593	3012
Bra002594	1239
Bra002595	570
Bra002596	1668
Bra002597	2100
Bra002598	2565
Bra002599	1476
Bra002600	666
Bra002601	426
Bra002602	921
Bra002603	981
Bra002604	1653
Bra002605	1470
Bra002606	1485
Bra002607	1419
Bra002608	1533
Bra002609	1698
Bra002610	876
Bra002611	894
Bra002612	2817
Bra002613	1257
Bra002614	462
Bra002615	1347
Bra002616	2340
Bra002617	306
Bra002618	909
Bra002619	918
Bra002620	1161
Bra002621	477
Bra002622	1029
Bra002623	591
Bra002624	576
Bra002625	1770
Bra002626	1743
Bra002627	1602
Bra002628	384
Bra002629	222
Bra002630	684
Bra002631	1053
Bra002632	1719
Bra002633	1269
Bra002634	1200
Bra002635	1476
Bra002636	945
Bra002637	909
Bra002638	2769
Bra002639	1446
Bra002640	357
Bra002641	2880
Bra002642	552
Bra002643	174
Bra002644	564
Bra002645	972
Bra002646	1437
Bra002647	1278
Bra002648	2523
Bra002649	516
Bra002650	3000
Bra002651	1671
Bra002652	6342
Bra002653	285
Bra002654	1389
Bra002655	264
Bra002656	1431
Bra002657	1029
Bra002658	1686
Bra002659	1302
Bra002660	1329
Bra002661	1662
Bra002662	1215
Bra002663	348
Bra002664	2169
Bra002665	639
Bra002666	573
Bra002667	1281
Bra002668	3879
Bra002669	2649
Bra002670	2043
Bra002671	576
Bra002672	2757
Bra002673	1443
Bra002674	414
Bra002675	600
Bra002676	2268
Bra002677	3519
Bra002678	1068
Bra002679	870
Bra002680	474
Bra002681	1578
Bra002682	1743
Bra002683	2949
Bra002684	759
Bra002685	585
Bra002686	903
Bra002687	1236
Bra002688	318
Bra002689	567
Bra002690	402
Bra002691	945
Bra002692	1893
Bra002693	1107
Bra002694	1107
Bra002695	420
Bra002696	222
Bra002697	486
Bra002698	1227
Bra002699	1548
Bra002700	348
Bra002701	1155
Bra002702	369
Bra002703	2940
Bra002704	342
Bra002705	444
Bra002707	444
Bra002708	1740
Bra002709	657
Bra002710	1434
Bra002711	624
Bra002712	1215
Bra002713	258
Bra002714	1770
Bra002715	2520
Bra002716	1965
Bra002717	594
Bra002718	645
Bra002719	852
Bra002720	645
Bra002721	1353
Bra002722	855
Bra002723	861
Bra002724	813
Bra002725	480
Bra002726	1542
Bra002727	1923
Bra002728	717
Bra002729	483
Bra002730	417
Bra002731	150
Bra002732	594
Bra002733	2859
Bra002734	507
Bra002735	207
Bra002736	528
Bra002737	942
Bra002738	2886
Bra002739	261
Bra002740	870
Bra002741	366
Bra002742	522
Bra002743	1170
Bra002744	2904
Bra002745	1131
Bra002746	483
Bra002747	933
Bra002748	438
Bra002749	2262
Bra002750	1782
Bra002751	1530
Bra002752	1182
Bra002753	348
Bra002754	1794
Bra002755	3621
Bra002756	741
Bra002757	1212
Bra002758	2310
Bra002759	435
Bra002760	651
Bra002761	327
Bra002762	3222
Bra002763	1788
Bra002764	1719
Bra002765	414
Bra002766	1269
Bra002767	588
Bra002768	2268
Bra002769	1593
Bra002770	1287
Bra002771	1302
Bra002772	210
Bra002773	1524
Bra002774	531
Bra002775	1122
Bra002776	228
Bra002777	1101
Bra002778	1248
Bra002779	396
Bra002780	399
Bra002781	819
Bra002782	468
Bra002783	945
Bra002784	633
Bra002785	1815
Bra002786	3216
Bra002787	366
Bra002788	1164
Bra002789	297
Bra002790	591
Bra002791	3633
Bra002792	1455
Bra002793	927
Bra002794	879
Bra002795	1383
Bra002796	3027
Bra002797	1122
Bra002798	360
Bra002799	1728
Bra002800	1335
Bra002801	1467
Bra002802	1074
Bra002803	816
Bra002804	396
Bra002805	1479
Bra002806	1071
Bra002807	1845
Bra002808	183
Bra002809	1269
Bra002810	237
Bra002811	300
Bra002812	1392
Bra002813	231
Bra002814	1734
Bra002815	732
Bra002816	972
Bra002817	825
Bra002818	2571
Bra002819	2286
Bra002820	579
Bra002821	1926
Bra002822	1497
Bra002823	1059
Bra002824	321
Bra002825	1665
Bra002826	2289
Bra002827	945
Bra002828	2022
Bra002829	228
Bra002830	1479
Bra002831	1803
Bra002832	2910
Bra002833	558
Bra002834	2919
Bra002835	831
Bra002836	1398
Bra002837	1329
Bra002838	639
Bra002839	453
Bra002840	234
Bra002841	1572
Bra002842	447
Bra002843	810
Bra002844	165
Bra002845	966
Bra002846	708
Bra002847	963
Bra002848	1365
Bra002849	2919
Bra002850	843
Bra002851	963
Bra002852	648
Bra002853	846
Bra002854	1407
Bra002855	3264
Bra002856	930
Bra002857	975
Bra002858	357
Bra002859	354
Bra002860	843
Bra002861	1956
Bra002862	1218
Bra002863	579
Bra002864	414
Bra002865	1197
Bra002866	474
Bra002867	1980
Bra002868	1503
Bra002869	1146
Bra002870	1962
Bra002871	255
Bra002872	3396
Bra002873	1998
Bra002874	612
Bra002875	1656
Bra002876	471
Bra002877	2475
Bra002878	1281
Bra002879	2082
Bra002880	2598
Bra002881	348
Bra002882	465
Bra002883	912
Bra002884	447
Bra002885	1074
Bra002886	306
Bra002887	1182
Bra002888	1365
Bra002889	996
Bra002890	2142
Bra002891	1230
Bra002892	414
Bra002893	1155
Bra002894	1440
Bra002895	1263
Bra002896	1257
Bra002897	924
Bra002898	4122
Bra002899	1191
Bra002900	642
Bra002901	651
Bra002902	510
Bra002903	1776
Bra002904	2277
Bra002905	1602
Bra002906	333
Bra002907	309
Bra002908	4098
Bra002909	1035
Bra002910	1020
Bra002911	540
Bra002912	1506
Bra002913	369
Bra002914	309
Bra002915	510
Bra002916	1023
Bra002917	2721
Bra002918	1236
Bra002919	1161
Bra002920	264
Bra002921	525
Bra002922	1758
Bra002923	186
Bra002924	513
Bra002925	882
Bra002926	666
Bra002927	1392
Bra002928	315
Bra002929	345
Bra002930	1401
Bra002931	375
Bra002932	486
Bra002933	1326
Bra002934	1401
Bra002935	2031
Bra002936	1134
Bra002937	1134
Bra002938	1728
Bra002939	576
Bra002940	579
Bra002941	783
Bra002942	1824
Bra002943	381
Bra002944	699
Bra002945	795
Bra002946	2235
Bra002947	1191
Bra002948	1626
Bra002949	1482
Bra002950	441
Bra002951	528
Bra002952	447
Bra002953	855
Bra002954	1398
Bra002955	1245
Bra002956	711
Bra002957	1059
Bra002958	939
Bra002959	219
Bra002960	2226
Bra002961	1686
Bra002962	1413
Bra002963	1608
Bra002964	702
Bra002965	2262
Bra002966	579
Bra002967	513
Bra002968	1161
Bra002969	2634
Bra002970	393
Bra002971	1299
Bra002972	456
Bra002973	600
Bra002974	1302
Bra002975	393
Bra002976	315
Bra002977	237
Bra002978	1569
Bra002979	870
Bra002980	528
Bra002981	243
Bra002982	615
Bra002983	342
Bra002984	396
Bra002985	2175
Bra002986	549
Bra002987	1098
Bra002988	675
Bra002989	1080
Bra002990	906
Bra002991	3774
Bra002992	1125
Bra002993	2574
Bra002994	804
Bra002995	1425
Bra002996	297
Bra002997	954
Bra002998	3618
Bra002999	798
Bra003000	2130
Bra003001	2097
Bra003002	843
Bra003003	2433
Bra003004	1212
Bra003005	1500
Bra003006	1350
Bra003007	1095
Bra003008	393
Bra003009	1053
Bra003010	192
Bra003011	1464
Bra003012	1287
Bra003013	627
Bra003014	1311
Bra003015	726
Bra003016	1248
Bra003017	408
Bra003018	207
Bra003019	1491
Bra003020	495
Bra003021	636
Bra003022	579
Bra003023	1074
Bra003024	381
Bra003025	804
Bra003026	3000
Bra003027	885
Bra003028	1302
Bra003029	1560
Bra003030	2415
Bra003031	492
Bra003032	684
Bra003033	204
Bra003034	657
Bra003035	1566
Bra003036	504
Bra003037	1710
Bra003038	582
Bra003039	642
Bra003040	219
Bra003041	1818
Bra003042	2448
Bra003043	438
Bra003044	453
Bra003045	1086
Bra003046	1638
Bra003047	2418
Bra003048	1194
Bra003049	909
Bra003050	2193
Bra003051	339
Bra003052	1929
Bra003053	726
Bra003054	2607
Bra003055	2001
Bra003056	2172
Bra003057	873
Bra003058	651
Bra003059	840
Bra003060	1176
Bra003061	255
Bra003062	1371
Bra003063	1677
Bra003064	1002
Bra003065	630
Bra003066	447
Bra003067	540
Bra003068	1095
Bra003069	696
Bra003070	414
Bra003071	192
Bra003072	858
Bra003073	1302
Bra003074	483
Bra003075	579
Bra003076	750
Bra003077	555
Bra003078	336
Bra003079	2130
Bra003080	330
Bra003081	2277
Bra003082	1086
Bra003083	1161
Bra003084	663
Bra003085	1920
Bra003086	1191
Bra003087	291
Bra003088	699
Bra003089	663
Bra003090	2130
Bra003091	1218
Bra003092	801
Bra003093	648
Bra003094	1473
Bra003095	1110
Bra003096	3525
Bra003097	222
Bra003098	696
Bra003099	228
Bra003100	852
Bra003101	546
Bra003102	2469
Bra003103	876
Bra003104	438
